Category,Title,Original Link,Description,Publication Date
주식,“연금재정 도움될까” 국민연금도 가상자산 홀릭,https://magazine.hankyung.com/business/article/202408178373b,마이크로스트래티지 주식을 매입했다고 보도했다. 국민연금이 이제껏 진행해온 투자에서 쓴맛을 본... 국민연금은 마이크로스트래티지가 이달 초 1대 10의 주식 분할 전에 평균 1377.48달러에 2만4500주를... ,"Sat, 17 Aug 2024 14:01:00 +0900"
주식,"'우크라 재건 테마주' 삼부토건, 감사의견 거절로 거래정지",https://www.yna.co.kr/view/AKR20240816132600008?input=1195m,"지난달 초 우크라이나 재건 테마주로 주목받은 뒤 주가조작 의혹이 제기된 삼부토건이 회계감사인으로부터 반기 검토 의견 거절을 받아 주식 거래가 중지됐다. 한국거래소는 16일 삼부토건을 관리종목으로 지정, 주식... ","Fri, 16 Aug 2024 18:53:00 +0900"
주식,"“보폭이 다르다”…토스證, 해외 주식 성장세 ‘高高’",https://www.dailian.co.kr/news/view/1396501/?sc=Naver,특히 최근 발생한 ‘미국 주식 주간거래 취소 사태’에서 신속한 행보를 보여주는 등 서비스 강화에... 실제 미래에셋증권은 지난 2분기 565억원의 해외주식 브로커리지 수익을 기록했는데 이는 전년 동기 대비 81.3... ,"Sat, 17 Aug 2024 07:00:00 +0900"
주식,"코인으로 한방 더?… 국민연금, 비트코인 최다 보유 美 기업 투자",https://www.kmib.co.kr/article/view.asp?arcid=0020429606&code=61141211&cp=nv,마이크로스트래티지 주식을 매입했다고 증권거래위원회(SEC)에 증권신고서를 제출했다.... 국민연금은 마이크로스트래티지가 이달 초 주식을 1대 10으로 분할 전에 평균 1377.48달러에 2만4500주를 매입했다.... ,"Sat, 17 Aug 2024 10:00:00 +0900"
주식,미국 주식 주간거래 당분간 전면 중단…'주문취소 사태' 여파(종합),https://www.yna.co.kr/view/AKR20240814100951008?input=1195m,"금투협 ""현지 대체거래소에 성명서 발송…재발 방지 요구"" 미국 주식을 낮에도 거래할 수 있는 국내... 지난 5일 블루오션은 글로벌 주식시장의 급격한 변동성 때문에 투자자들의 주문이 몰리자 한국 시간 기준 오후 2시... ","Wed, 14 Aug 2024 17:00:00 +0900"
주식,미국 주식 주간거래 당분간 전면 중단…'주문취소 사태' 여파,https://www.yna.co.kr/view/AKR20240814100900008?input=1195m,미국 주식을 낮에도 거래할 수 있는 국내 증권사들의 데이마켓(주간거래) 서비스가 당분간 전면 중단된다. 14일 금융투자업계에 따르면 국내에서 미국 주식 주간거래 서비스를 제공하고 있는 증권사 19개사는 당분간... ,"Wed, 14 Aug 2024 14:39:00 +0900"
주식,주식 양도세 자칫 '세금폭탄' 맞는다…국세청이 알려주는 신고 꿀팁,https://www.newsis.com/view/NISX20240813_0002848141,"A씨는 직전 사업연도 종료일 현재 상장주식 대주주에 해당하나 기존 보유주식을 전량 처분한 후 당해연도에 새롭게 매수한 상장주식만으로는 대주주 기준에 해당하지 않아, 주식 양도소득세를 신고하지 않았다. 하지만... ","Tue, 13 Aug 2024 12:00:00 +0900"
주식,"'애물단지' 물납주식, 상속인에 최대 반값 매각",https://www.hankyung.com/article/202408142426i,"정부가 현금 대신 주식으로 수령한 상속세 물납주식의 매각 활성화를 위해 관련 제도를 대대적으로 개편한다. 물납주식을 되살 수 있는 중소·중견기업 상속인 요건 등을 완화하고, 기존보다 저렴한 가격에 매입할 수... ","Wed, 14 Aug 2024 11:03:00 +0900"
주식,"NH투자 “휠라홀딩스 주식 매수의견 상향, 재고 마무리에 신제품 효과 기대”",https://www.businesspost.co.kr/BP?command=article_view&num=362463,주식 투자의견도 매수로 높아졌다. 충분한 재고감축과 본업인 신발과 의류 분야에서의 경쟁력이 높아진 점... 휠라홀딩스는 올해 500억 원 규모의 자사주 취득 계획을 발표했고 현재까지 약 190억 원 규모의 주식을... ,"Fri, 16 Aug 2024 09:42:00 +0900"
주식,"두산밥캣-로보틱스, 2차 정정신고…""반기보고서 반영""",https://www.newsis.com/view/NISX20240816_0002852655,"16일 업계에 따르면 두산로보틱스는 이날 장 마감 후 ▲주식의 포괄적 교환·이전 ▲합병에 관한... 두산밥캣은 상장폐지되고, 기존 주주에게 두산로보틱스의 주식을 교부한다. 두산밥캣과 두산로보틱스의 합병 비율은 1... ","Fri, 16 Aug 2024 19:37:00 +0900"
주식,"""매월 4%이자"" ""주식교환"" 토큰 사기로 4억 가로챈 일당 14명 검거",https://www.newsis.com/view/NISX20240814_0002850072,"이들은 사회관계망서비스(SNS) 등를 통해 “D 토큰은 추후 상장될 D기업 주식과 1대1 교환이 가능하고, 스테이킹(예치)을 통해 매월 4%, 6개월간 24% 이상의 이자를 지급한다”고 홍보했다. 또 “추후 국내·외 유명... ","Wed, 14 Aug 2024 14:41:00 +0900"
주식,SK이노·두산 합병 발표 한 달…주식매수청구 얼마나 나올까,https://www.hani.co.kr/arti/economy/marketing/1154034.html,"주주들의 주식매수청구권 향방에 영향을 줄 주가 변동에 관심이 몰리고 있다. 16일 종가 기준 에스케이이노베이션은 10만2300원, 두산에너빌리티는 1만8750원이다. 회사 쪽이 주식매수청구 금액으로 제안한 가격은... ","Fri, 16 Aug 2024 17:20:00 +0900"
주식,"KCGI자산운용, 사명변경 이후 주식·혼합형 펀드 순자산 22%↑",https://www.ntoday.co.kr/news/articleView.html?idxno=108511,KCGI자산운용이 공모펀드 시장의 부진에도 불구하고 사명변경 이후 1년간 공모 주식형 및 혼합형 펀드 순자산이 22% 늘어났다. 16일 KCGI자산운용에 따르면 지난달 말 기준으로 공모 주식형 및 혼합형펀드의 수탁고를... ,"Fri, 16 Aug 2024 15:36:00 +0900"
주식,"국민연금, 마이크로스트래티지 주식 대규모 매입… 비트코인 간접 투자 확대",https://www.pinpointnews.co.kr/news/articleView.html?idxno=282493,"마이크로스트래티지 주식 2만 4500주를 평균 1377.48달러에 매입했다. 이는 약 457억원 규모에 해당한다.... 국민연금이 마이크로스트래티지 주식을 매입함으로써, 사실상 비트코인에 간접 투자를 확대하게 된... ","Sat, 17 Aug 2024 06:48:00 +0900"
주식,"DN오토모티브, 510억원 규모 지엠티홀딩스 주식 취득",https://www.bloter.net/news/articleView.html?idxno=621511,DN오토모티브는 계열사 지엠티홀딩스의 주식 200만1570주를 약 510억원에 추가 취득한다고 16일 공시했다. 이는 자기자본의 3.66%에 해당한다. 주식 취득 후 DN오토모티브의 지엠티홀딩스 지분율은 95.1%가 된다. 취득... ,"Fri, 16 Aug 2024 17:55:00 +0900"
주식,美주식 데이마켓 전면중단…“투자자 보호 위해 당분간 재개 안해” [투자360...,https://news.heraldcorp.com/view.php?ud=20240814050541,미국 주식을 낮에도 거래할 수 있는 국내 증권사들의 데이마켓(주간거래) 서비스가 당분간 전면 중단된다. 14일 금융투자업계에 따르면 국내에서 미국 주식 주간거래 서비스를 제공하고 있는 증권사 19개사는 당분간... ,"Wed, 14 Aug 2024 15:19:00 +0900"
주식,"거래소, 삼부토건 주식거래 중지…반기 감사 '의견거절'",https://www.tfmedia.co.kr/news/article.html?no=167971,삼부토건의 주식거래가 중지됐다. 16일 한국거래소에 따르면 삼부토건은유가증권시장 상장규정 제46조에... 감사인으로부터 반기검토의견 의견거절을 받은 삼부토건의 주식거래가 중지됐다. [사진출처=연합뉴스],"Fri, 16 Aug 2024 11:22:00 +0900"
주식,"국민연금, 가상화폐에 대한 간접 투자 확대 엿보인다",https://www.dt.co.kr/contents.html?article_no=2024081702109919608001&ref=naver,마이크로스트래티지 주식을 매입했다고 보도했다. 최근 공개된 증권거래위원회(SEC)에 증권 신고서를... 국민연금이 가상화폐 관련 기업 주식을 매입한 것은 이번이 처음은 아니다. 국민연금은 미 가상화폐... ,"Sat, 17 Aug 2024 11:22:00 +0900"
주식,"실적쇼크 인텔, 결국 '이 회사' 주식 다 팔아치웠다",https://view.asiae.co.kr/article/2024081414181486586,13일(현지시간) 블룸버그 통신에 따르면 인텔은 이날 미 증권거래위원회(SEC)에 제출한 서류에서 3개월 전 보유했던 Arm 주식 118만주를 더는 보유하지 않고 있다고 밝혔다. 2분기에 Arm 주식을 모두 매각했다는 의미다.... ,"Wed, 14 Aug 2024 14:33:00 +0900"
주식,[뉴욕마켓워치] 미국인들 돈 잘 쓴다…주식·달러↑채권 급락,https://news.einfomax.co.kr/news/articleView.html?idxno=4321439,주식과 달러 가치는 크게 올랐고 채권 가격은 떨어졌다. 뉴욕증시가 일제히 급등하며 강세를 이어갔다.... ◇ 주식시장 뉴욕증시가 일제히 급등하며 강세를 이어갔다. 미국 소비지표가 예상치를 웃돌며 개선됐다는... ,"Fri, 16 Aug 2024 08:30:00 +0900"
주식,미국 주식 주간거래 중단‥'주문 취소 사태' 여파,https://imnews.imbc.com/replay/2024/nw1700/article/6627032_36500.html,"우리 시간으로 밤사이 시장이 열리는 미국 주식을 낮 시간에 거래할 수 있게 했던 '주간 거래' 서비스가 당분간 전면 중단됩니다. 전 세계 주가가 급락했던 지난 5일 주문이 몰리자, 주간 거래 서비스를 중개하던 미국... ","Wed, 14 Aug 2024 17:01:00 +0900"
주식,이학철 유진오토텍 대표 '캐스텍코리아 주식 28.47%' 공시,https://www.newsis.com/view/NISX20240816_0002851544,이학철 대표 및 특수관계인는 자동차 부품업체인 캐스텍코리아 주식을 28.47%로 확대하면서 기존 최대주주와의 차이는 11.58%p로 1대주주를 유지하고 있다. 이 대표는 현 유진오토텍 대표이사와 캐스텍코리아 등기이사를... ,"Fri, 16 Aug 2024 09:24:00 +0900"
주식,증시 폭락 후폭풍…美 주식 낮 시간 거래 기약 없이 '중단',https://www.sisajournal.com/news/articleView.html?idxno=305977,'검은 월요일'에 美 주식 먹통 상태 빠져 재발 방지 위해 16일부터 주간거래 전면 중단 16일부터 국내 증권사를 통해 미국 주식을 낮에도 거래할 수 있는 '주간거래(데이 마켓)' 서비스가 전면 중단된다. 지난 5일 글로벌... ,"Fri, 16 Aug 2024 10:42:00 +0900"
주식,미국 주식 주간거래 당분간 중단…증시 폭락 때 '주문취소' 여파,https://news.sbs.co.kr/news/endPage.do?news_id=N1007763149&plink=ORI&cooper=NAVER,미국 주식을 낮에도 거래할 수 있는 국내 증권사들의 데이마켓(주간거래) 서비스가 당분간 전면 중단됩니다.... 지난 5일 블루오션은 글로벌 주식시장의 급격한 변동성 때문에 투자자들의 주문이 몰리자 한국 시간 기준... ,"Wed, 14 Aug 2024 17:16:00 +0900"
주식,미국 주식 주간거래 잠정 중단…'블루오션 사태' 여파,https://www.hankyung.com/article/2024081437367,미국 주식을 낮에도 거래할 수 있는 국내 증권사들의 주간거래 서비스가 당분간 중단된다. 14일 금융투자업계에 따르면 국내에서 미국 주식 주간거래 서비스를 제공하고 있는 증권사 19개사는 당분간 서비스 제공을 전면... ,"Wed, 14 Aug 2024 16:42:00 +0900"
주식,'부동산보단 주식'…투자 전환 강조한 김병환 금융위원장,https://www.hankyung.com/article/2024081288721,부동산보다는 주식 등에 투자해 노후 자산을 불려야 한다는 것이다. 김 위원장은 “정부는 다음달 코리아 밸류업 지수를 발표하고 올 4분기 이 지수를 기초자산으로 하는 상장지수펀드(ETF)를 출시하는 작업을 차질 없이... ,"Mon, 12 Aug 2024 17:51:00 +0900"
주식,"미국 주식 주간거래 당분간 전면 중단‥금투협 ""투자자 보호 조치""",https://imnews.imbc.com/news/2024/econo/article/6627051_36452.html,"미국 주식을 낮에도 거래할 수 있는 국내 증권사들의 주간거래 서비스가 당분간 전면 중단됩니다.... 지난 5일 블루오션은 글로벌 주식시장의 급격한 변동성으로 투자자들의 주문이 몰리자, 한국 시간으로 오후 2시 45분... ","Wed, 14 Aug 2024 17:52:00 +0900"
주식,"KCGI자산운용 사명변경 1년 후, 공모 주식형 및 혼합형 펀드 순자산 22%↑",https://www.getnews.co.kr/news/articleView.html?idxno=688652,공모 주식형 및 혼합형 펀드 순자산이 22% 늘어났다고 16일 밝혔다.  이 같은 성과는 하위권을 맴돌던... KCGI자산운용은 지난달 말 기준으로 공모 주식형 및 혼합형펀드의 수탁고를 집계한 결과 순자산 기준으로 22... ,"Fri, 16 Aug 2024 11:14:00 +0900"
주식,“라오스 가면 月1000만원 번다” 230억원 뜯어낸 사기일당 결국,http://www.edaily.co.kr/news/newspath.asp?newsid=01449766638988304,"A씨 조직은 불특정 다수에게 주식 투자를 하면 수익을 올리게 해주겠다는 내용의 카카오톡 오픈채팅방 링크를 보낸 뒤, 투자에 관심을 보이는 이들을 1대 1 채팅방에 끌어들였다. 이후 “높은 수익을 낼 수 있는 비상장... ","Sat, 17 Aug 2024 17:10:00 +0900"
주식,"미국 주식 주간거래, 일시 중단…재개 시점은 미정",https://www.kmib.co.kr/article/view.asp?arcid=0020422602&code=61141111&cp=nv,국내 증권사를 통해 미국 주식을 한국시간으로 낮에 거래할 수 있는 데이마켓(주간거래) 서비스가 오는... 블루오션은 지난 5일 글로벌 주식시장의 급격한 변동으로 투자자 주문이 몰리자 한국시간 기준 오후 2시45분 이후... ,"Wed, 14 Aug 2024 18:09:00 +0900"
주식,"美 증시 후퇴에… 서학 개미, 주식은 팔고 ETF 샀다",https://biz.chosun.com/stock/stock_general/2024/08/11/XFAYT3R4M5EYDMTL6NVAQPCQAU/?utm_source=naver&utm_medium=original&utm_campaign=biz,기술 ETF 집중 매수… 분산 투자 효과 추구 국내 투자자들이 미국 주식은 매도하면서도 기술 관련 상장지수펀드(ETF)는 사들인 것으로 나타났다. 미국 지수가 후퇴하자 개별 주식이 아닌 ETF로 분산 투자에 나선... ,"Sun, 11 Aug 2024 09:38:00 +0900"
주식,"DN오토모티브, 계열사 주식 510억원에 추가취득",https://view.asiae.co.kr/article/2024081617441814572,DN오토모티브는 계열사 지엠티홀딩스의 주식 200만1570주를 약 510억원에 추가 취득한다고 16일 공시했다. 취득금액인 510억원은 자기자본의 3.66%에 해당한다. 주식 취득 뒤 DN오토모티브의 지엠티홀딩스... ,"Fri, 16 Aug 2024 17:44:00 +0900"
주식,미국 주식 주간거래 당분간 전면 중단…'주문취소 사태' 여파,https://news.sbs.co.kr/news/endPage.do?news_id=N1007762805&plink=ORI&cooper=NAVER,▲ 여의도 증권가 미국 주식을 낮에도 거래할 수 있는 국내 증권사들의 데이마켓(주간거래) 서비스가 당분간 전면 중단됩니다. 오늘(14일) 금융투자업계에 따르면 국내에서 미국 주식 주간거래 서비스를 제공하고 있는... ,"Wed, 14 Aug 2024 14:42:00 +0900"
주식,"셀트리온·제약 합병 무산…주주 96% ""합병에 찬성 안해""",https://www.hankyung.com/article/202408166139i,셀트리온 주주 입장에선 합병시 재분배되는 주식수를 결정하는 합병비율에서 손해를 볼수 밖에 없다는... 합병 추진 시 예상되는 재무적 위험에 대해서는 셀트리온이 가진 포합주식(합병 법인이 합병 전에 보유하고 있던... ,"Fri, 16 Aug 2024 09:24:00 +0900"
주식,"[글로벌 비즈] 버핏, 애플 팔고 이 주식 샀다",https://biz.sbs.co.kr/article_hub/20000187150?division=NAVER,"◇ 버핏, 애플 팔고 이 주식 샀다 워런 버핏의 투자 노트에 변화가 생기고 있습니다. 지난 2분기 보유하고... 버크셔는 2분기 우리 돈 105조원 규모의 주식을 매도한 반면, 매수는 2조 원 수준에 그쳤고요. 쌓아둔 현금은 370조... ","Fri, 16 Aug 2024 06:26:00 +0900"
주식,“라오스서 월 1천만원 벌게 해줄게”…한국인 감금해 200억대 사기 친 일당,https://www.mk.co.kr/article/11094840,로맨스 스캠·주식 리딩투자 등 사기범행 강요 피해액 230억 이상…피해자 60명에 달해 큰 돈을 벌게... 스캠과 주식 리딩투자 등 사기범행을 하도록 한 혐의를 받는다. 이들 일당은 대구와 경남 창원에서 경제적... ,"Sat, 17 Aug 2024 16:11:00 +0900"
